recnum,filial,pedido,fornecedor,nota_fiscal,modelo,serie,serie_nf,comprador,dt_emissao,dt_entrada,transacao,operacao,centro_custo,cnpj,inscricao,frete_pg,vr_produtos,vr_total,vr_frete,icmsfrete,ipifrete,vr_icmsfrete,vr_ipifrete,vr_descontos,vr_despesas,vr_encargos,vr_ipi,vr_baseicms,vr_icms,vr_basesubst,vr_icmsubst,vr_seguro,vr_embalagem,icmsembalagem,ipiembalagem,vr_icmsembal,vr_ipiembal,vr_descarga,vr_servico,vr_baseiss,vr_iss,fatura,itens,conta_caixa,banco,transportadora,conhecimento,dt_emissaof,dt_vencimentof,vr_fretef,vr_icmsf,vr_freteratear,vr_baseicmsf,vr_icmsfratear,cfop_fratear,vr_dinheiro,vr_prazo,vr_cheque,vr_chequepre,vr_cartao,vr_electron,vr_outros,vr_antecipado,sequencia,observacao,foto,impresso,fechado,compensar_chq,digitar_serial,status_fornec,status_transp,tmp_vrtotal,data_inc,data_alt,data_exc,hora_inc,hora_alt,hora_exc,usu_inc,usu_alt,usu_exc,maq_inc,maq_alt,maq_exc,envia_pocket,dtexportacao,xml_nfe,desc_condic,modelo_ctrc,serie_ctrc,chave_nfe,vr_pis_st,vr_cofins_st,chave_cte,tp_cte,vr_servico_ct,vr_desconto_ct,vr_outros_ct,vr_isento_ct,aliq_icms_ct,vr_pis,vr_cofins,cst_ct,vr_redicms_ct,id_cadcon,vr_recsubst,digita_lote,vr_deson,portador,situacao_doc,status_conferencia,id,regime_trib,recnum_2,filial_2,pedido_2,fornecedor_2,nota_fiscal_2,modelo_2,serie_2,item,sequencia_2,operacao_2,matricula,qtd_entrada,qtd_transferida,qtd_compra,und_compra,vr_base,vr_entrada,vr_desconto,vr_total_2,vr_custo,vr_custozero,markup,lucro,vr_venda,icms,ipi,substituicao,reducao,cst,dt_entrada_2,utiliza_serial,fechado_2,desp_ipi,desp_frete,desp_encargos,desp_subst,desp_ipifrete,desp_icmsfrete,desp_desconto,desp_embalagem,desp_icmsembal,desp_ipiembal,desp_iss,cfop,data_inc_2,data_alt_2,data_exc_2,hora_inc_2,hora_alt_2,hora_exc_2,usu_inc_2,usu_alt_2,usu_exc_2,maq_inc_2,maq_alt_2,maq_exc_2,envia_pocket_2,dtexportacao_2,cst_ipi,ipi_unidade,vr_baseipi,cst_pis,vr_basepis,vr_basecofins,aliq_pis,aliq_cofins,vr_pis_2,vr_cofins_2,icms_padrao_uf,vr_baseicms_2,vr_icms_2,vr_basesubst_2,vr_icmsseguro,vr_icmsfrete_2,desp_pis_st,desp_cofins_st,vr_reducaoicms,desc_condic_2,usa_baseicms,nat_bc_pis,xml_nfe_2,limite_desca,limite_descv,vr_minimoa,vr_minimov,desp_recsubst,al_cred_antec,vr_cred_antec,desp_deson,temp_qtentrega,ultimo_conferido,id_2,vr_custozeroa,lucroa,markupa,vr_vendaa,qtd_tributavel,adrem_icms,vricms_monofasico,qtd_tributavelretencao,adrem_icmsretencao,vricms_monoretencao,recnum_3,matricula_2,tipo,fornecedor_3,marca,grupo,cod_remarcacao,descricao,desc_fabrica,referencia,unidade,grade_padrao,codigo_fiscal,codigo_barra,status,peso,unidade_compra,ipi_compra,subst_compra,icms_compra,cst_compra,editar,aplicacao,observacao_2,imprime_codbar,imprime_etiq,imprime_tabela,desconto_ok,utiliza_balanca,suspensa,custo_adicional,foto_2,tmp_codbarra,cod_enq_ipi,data_inc_3,hora_inc_3,usu_inc_3,maq_inc_3,data_alt_3,hora_alt_3,usu_alt_3,maq_alt_3,envia_pocket_3,dtexportacao_3,sped_1400,tipo_item,codigo_ex_tipi,ipi_unid_compra,reducao_compra,validade,codigo_anp,composicao,ativ_cont_prev,compos_prod,pais_origem,largura,rendimento,imagens,al_tributos,ippt,codigo_fci,unidade_entrega,codigo_imp,desc_adicional,codigo_cest,mva_padrao,usa_lote,altura,comprimento,cta_contabil,calcula_fem,calcula_fcp,perc_glp,perc_gnimp,perc_gnnac,vr_partida,id_edicao,calcular_fcp_st,codigo_anvisa,motivo_isencao,ean_tributavel,qtd_embalagem
302,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,80.7100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.24,5.65,106.03,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,10,, ,S,S,N,N,N,N,5556.37,2017-10-31,0001-01-01,0001-01-01,07:00,10:40, ,999999,0,0,MIGRACAO, , ,S,2024-10-15 10:51:38.972,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,245fc0ce-832a-437e-a23c-180fbef0b96d,3,,,,,,,,1010,,,301,24.0000,0.0000,24.0000,UN,3.362916,3.362916,0.000000,,3.8783,3.8780,52.1280,34.27,5.9000,17.00,0.00,31.3700,7.0000,570,,N,,0.0000,0.0000,0.0000,12.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4030,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,17.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,3.8780,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CR DENTAL COLGATE MPA 90G TRAD, , ,UN, ,33061000,7891024134702,N,0.0000,UN,0.00,31.3700,17.00,570,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,D51040EC-AB20-4F2C-A568-0D9CC43FD71B, , , ,2002300,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:40:23,",N, ,0, ,0.0000
6458,1,6056,146,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,44.3900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.28,3.11,58.32,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,11,, ,S,S,N,N,N,N,5556.37,2017-10-31,0001-01-01,0001-01-01,07:00,13:25, ,999999,0,0,MIGRACAO, , ,S,2024-10-15 13:26:50.587,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,7b03af99-7730-4639-84a0-4c4616d0bac6,3,,,,,,,,1011,,,6443,12.0000,0.0000,12.0000,UN,3.699166,3.699166,0.000000,,4.2667,4.2670,52.3420,34.35,6.5000,17.00,0.00,31.3700,7.0000,570,,N,,0.0000,0.0000,0.0000,6.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4030,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,17.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,4.2670,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CR DENTAL COLGATE TRIP A?AO 90G HORTELA, , ,UN, ,33061000,7891024132128,N,0.0000,UN,0.00,0.0000,12.00,000,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,0.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,494B660D-F693-471A-8A56-5D7B60612604, , , ,2002300,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"15/10/2024 13:25:08,",N, ,0, ,0.0000
5912,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,177.0800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.92,12.40,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,12,, ,S,S,N,N,N,N,5556.37,2017-10-31,0001-01-01,0001-01-01,07:00,10:42, ,999999,0,0,MIGRACAO, , ,S,2024-10-15 10:51:39.061,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,dc313b0d-16a9-480f-a767-d2e3213f1e33,3,,,,,,,,1012,,,5898,20.0000,0.0000,20.0000,UN,8.854000,8.854000,0.000000,,8.8540,8.8540,56.9911,31.36,13.9000,17.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,8.8540,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CEREAL MAT NESTLE NESCAU 270G, , ,UN, ,19041000,7891000008119,N,0.0000,UN,0.00,0.0000,17.00,520,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,53457EBA-D6F5-4845-8104-7C7CE377836A, , , ,1703000,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:42:31,",N, ,0, ,0.0000
7679,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,30.6600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,2.15,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,13,, ,S,S,N,N,N,N,5556.37,2017-10-31,0001-01-01,0001-01-01,07:00,10:42, ,999999,0,0,MIGRACAO, , ,S,2024-10-15 10:51:39.111,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,8058eb99-1abd-4493-a756-d2a2060b683e,3,,,,,,,,1013,,,7662,10.0000,0.0000,10.0000,UN,3.066000,3.066000,0.000000,,3.0660,3.0660,59.8170,37.43,4.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,3.0660,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CHA LEAO CAMOMILA 10G, , ,UN, ,12119090,7891098000163,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1709700,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:42:39,",N, ,0, ,0.0000
11074,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,30.6600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63,2.15,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,14,, ,S,S,N,N,N,N,5556.37,2017-10-31,0001-01-01,0001-01-01,07:00,10:42, ,999999,0,0,MIGRACAO, , ,S,2024-10-15 10:51:39.160,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,5411a9e1-e030-4dcc-90d1-f3aad22dea69,3,,,,,,,,1014,,,11040,10.0000,0.0000,10.0000,UN,3.066000,3.066000,0.000000,,3.0660,3.0660,59.8170,37.43,4.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,3.0660,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CHA LEAO CAPIM CIDR 10G, , ,UN, ,12119090,7891098000156,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,2AE9A2D9-2D13-4E1B-A2A2-A8929F99B1A4, , , ,1709700,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:42:42,",N, ,0, ,0.0000
17258,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,35.5500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.95,2.49,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,15,,,S,S,N,N,N,N,5556.37,2023-04-18,0001-01-01,0001-01-01,10:37,10:40, ,1,0,0,SRV-MERCBARBOSA,, ,S,2024-10-15 10:51:39.201,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,0eb792d1-fba5-4edc-9d6b-985c637ebb76,3,,,,,,,,1015,,,17237,6.0000,0.0000,6.0000,UN,5.925000,5.925000,0.000000,,5.9250,5.9250,50.2100,33.43,8.9000,25.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,5.9250,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CO DARLING 350ML DETOX,CO DARLING 350ML DETOX,000000000000113221,UN,,33059000,7509546682617,N,0.0000,UN,0.00,0.0000,25.00,520,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,4BD32423-791E-48AD-88F1-B88DAACF7889,,,,2002100,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:40:24,",N, ,0, ,0.0000
18338,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,31.0400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69,2.17,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,16,,,S,S,N,N,N,N,5556.37,2024-04-06,0001-01-01,0001-01-01,08:15,10:40, ,1,0,0,SRV-MERCBARBOSA,, ,S,2024-10-15 10:51:39.242,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,ba4de546-c459-4e82-9b1e-7e6b986fce27,3,,,,,,,,1016,,,18317,2.0000,0.0000,2.0000,UN,15.520000,15.520000,0.000000,,15.5200,15.5200,47.5510,32.23,22.9000,25.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,15.5200,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CO INF HUGGIES KIDS BRILHO MAGICO 360ML,CO INF HUGGIES KIDS BRILHO MAGICO 360ML,000000000000115739,UN,,33059000,7896018750845,N,0.0000,UN,0.00,0.0000,25.00,520,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,7CFF8910-83EF-4F43-96FE-69EC94DA5993,,,,2002100,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:40:25,",N, ,0, ,0.0000
18910,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,16.2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.54,1.13,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,17,,,S,S,N,N,N,N,5556.37,2024-08-27,0001-01-01,0001-01-01,10:42,10:36, ,1,0,0,SRV-MERCBARBOSA,, ,S,2024-11-06 10:53:32.524,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,228f1392-378e-49ff-a887-c197931d0e5b,3,,,,,,,,1017,,,18859,2.0000,0.0000,2.0000,UN,8.100000,8.100000,0.000000,,8.1000,8.1000,59.2590,37.21,12.9000,25.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,8.1000,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,CO INF KOLENE 300ML CACHINHOS,CO INF KOLENE 300ML CACHINHOS,000000000000114681,UN,,33059000,7908324404470,N,0.0000,UN,0.00,0.0000,25.00,020,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,,,,,2002100,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"06/11/2024 10:36:15,",N,,0,,0.0000
14132,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,18.8200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,1.32,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,18,, ,S,S,N,N,N,N,5556.37,2020-06-24,0001-01-01,0001-01-01,10:46,10:43, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-15 10:51:39.330,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,937b38bc-4aa1-4a3d-b41d-278f56f51eba,3,,,,,,,,1018,,,14143,1.0000,0.0000,1.0000,UN,18.820000,18.820000,0.000000,,18.8200,18.8200,53.5600,34.88,28.9000,25.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,18.8200,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,COND PANT 170GR 3MIN MILAG HIDRATAC,COND PANT 170GR 3MIN MILAG HIDRATAC,43002,UN, ,33059000,7500435116305,N,0.0000,UN,0.00,0.0000,25.00,520,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,01DC0296-83EC-4B24-9AEE-B85A9302DC52, , , ,2002100,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:43:10,",N, ,0, ,0.0000
12874,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,18.8200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.27,1.32,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,19,, ,S,S,N,N,N,N,5556.37,2019-04-24,0001-01-01,0001-01-01,16:16,10:43, ,1,0,0,SERVIDOR, , ,S,2024-10-15 10:51:39.378,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,7938c653-ff82-49f9-87a2-7d3f4c891738,3,,,,,,,,1019,,,12885,1.0000,0.0000,1.0000,UN,18.820000,18.820000,0.000000,,18.8200,18.8200,53.5600,34.88,28.9000,25.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,18.8200,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,COND PANTENE 170GR 3MIN MILAG LISO EXT N 170GR,COND PANTENE 170GR 3MIN MILAG LISO EXT N 170GR,43001,UN, ,33059000,7500435106405,N,0.0000,UN,0.00,0.0000,25.00,520,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,D09D24F8-4944-418C-82F7-230F3C54B115, , , ,2002100,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"15/10/2024 10:43:15,",N, ,0, ,0.0000
13810,1,6056,86,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,72.4300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.83,5.07,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,20,, ,S,S,N,N,N,N,5556.37,2020-03-06,2020-06-24,0001-01-01,09:43,10:36, ,1,1,0,SERVIDOR,CAIXA01, ,S,2024-11-06 10:53:32.750,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,cf722c4b-5ae0-469d-b15f-776d2c82d860,3,,,,,,,,1020,,,13821,24.0000,0.0000,24.0000,UN,3.017916,3.017916,0.000000,,3.0179,3.0180,62.3640,38.41,4.9000,17.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,3.0180,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,COCO FLOCOS MENINA 100G UMIDO ADOCADO,COCO FLOCOS MENINA 100G UMIDO ADOCADO,000000000000100934,UN, ,08011100,7896028085654,N,0.0000,UN,0.00,0.0000,17.00,520,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,AA83EC1F-8E5D-4930-9BAC-F2A94F690E61, , , ,,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"06/11/2024 10:36:16,",N, ,0, ,0.0000
1634,1,6056,64,4822474,55,,0,1,2024-10-15,2024-10-15,1,2,1,N, ,2,5556.37,61.2500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.22,4.29,0.00,165.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4822474,1105,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,5722.07,0.00,0.00,0.00,0.00,0.00,0.00,21,, ,S,S,N,N,N,N,5556.37,2017-10-31,2021-06-11,0001-01-01,07:00,13:46, ,999999,1,0,MIGRACAO,DESKTOP-VUTA7M7, ,S,2024-10-24 13:54:48.595,S,N, , ,32241005997742000408550000048224741652799739,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7213,0.00, ,0.0000,2,00,N,bf913b5e-012f-46eb-989e-e551b30816bd,3,,,,,,,,1021,,,1631,24.0000,0.0000,24.0000,UN,2.552083,2.552083,0.000000,,2.5521,2.5520,52.8150,34.56,3.9000,17.00,0.00,0.0000,7.0000,520,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,2.5520,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,COCO RALADO MENINA 100G, ,,UN, ,08011100,7896028030654,N,0.0000,UN,0.00,0.0000,17.00,520,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, ,DE85F52A-1BC9-43E6-9FE9-EBC9575126AA, , , ,,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"24/10/2024 13:46:29,",N, ,0, ,0.0000
